year,tree,bagPerReplicate,gallSizeDiameter_mm,BtreataeEmergence 
2008,4,14,5.07,1
2008,4,14,5.08,1
2008,4,14,5.1,1
2008,4,14,5.11,1
2008,4,14,5.13,1
2008,4,14,5.16,1
2008,4,14,5.16,1
2008,4,14,5.16,1
2008,4,14,5.16,0
2008,4,14,5.19,1
2008,4,14,5.19,1
2008,4,14,5.19,0
2008,4,14,5.2,1
2008,4,14,5.2,0
2008,4,14,5.25,1
2008,4,14,5.29,1
2008,4,14,5.29,1
2008,4,14,5.3,1
2008,4,14,5.33,1
2008,4,14,5.33,1
2008,4,14,5.34,1
2008,4,14,5.36,1
2008,4,14,5.36,1
2008,4,14,5.39,1
2008,4,14,5.39,1
2008,4,14,5.39,1
2008,4,14,5.4,1
2008,4,14,5.43,1
2008,4,14,5.45,1
2008,4,14,5.46,1
2008,4,14,5.46,0
2008,4,14,5.47,1
2008,4,14,5.48,1
2008,4,14,5.55,1
2008,4,14,5.55,1
2008,4,14,5.58,1
2008,4,14,5.58,0
2008,4,14,5.59,1
2008,4,14,5.63,1
2008,4,14,5.64,1
2008,4,14,5.64,1
2008,4,14,5.65,1
2008,4,14,5.65,1
2008,4,14,5.65,1
2008,4,14,5.67,1
2008,4,14,5.67,1
2008,4,14,5.67,1
2008,4,14,5.67,1
2008,4,14,5.67,0
2008,4,14,5.68,1
2008,4,14,5.68,1
2008,4,14,5.69,0
2008,4,14,5.72,1
2008,4,14,5.73,1
2008,4,14,5.73,0
2008,4,14,5.75,0
2008,4,14,5.79,1
2008,4,14,5.79,1
2008,4,14,5.8,1
2008,4,14,5.81,1
2008,4,14,5.82,1
2008,4,14,5.84,0
2008,4,14,5.85,1
2008,4,14,5.85,1
2008,4,14,5.86,1
2008,4,14,5.86,0
2008,4,14,5.87,1
2008,4,14,5.88,1
2008,4,14,5.88,1
2008,4,14,5.89,1
2008,4,14,5.93,1
2008,4,14,5.93,1
2008,4,14,5.93,0
2008,4,14,5.94,1
2008,4,14,5.95,1
2008,4,14,5.95,1
2008,4,14,5.95,1
2008,4,14,5.96,1
2008,4,14,5.96,1
2008,4,14,5.97,1
2008,4,14,5.98,1
2008,4,14,5.99,1
2008,4,14,5.99,1
2008,4,14,6.01,1
2008,4,14,6.03,1
2008,4,14,6.03,0
2008,4,14,6.04,0
2008,4,14,6.06,1
2008,4,14,6.07,0
2008,4,14,6.13,0
2008,4,14,6.14,1
2008,4,14,6.16,1
2008,4,14,6.16,0
2008,4,14,6.35,1
2008,4,14,6.39,1
2008,4,14,6.63,1
2008,4,14,7.01,0
2008,4,15,3.08,1
2008,4,15,3.43,1
2008,4,15,3.7,1
2008,4,15,5.27,1
2008,4,15,5.69,1
2008,4,15,5.74,1
2008,4,15,5.78,1
2008,4,15,5.9,1
2008,4,16,2.08,0
2008,4,16,2.27,0
2008,4,16,2.27,0
2008,4,16,2.31,0
2008,4,16,2.32,0
2008,4,16,2.43,0
2008,4,16,2.44,0
2008,4,16,2.48,0
2008,4,16,2.49,0
2008,4,16,2.54,0
2008,4,16,2.55,0
2008,4,16,2.64,0
2008,4,16,2.74,0
2008,4,16,2.77,0
2008,4,16,2.79,0
2008,4,16,2.81,0
2008,4,16,2.88,0
2008,4,16,2.9,0
2008,4,16,2.9,0
2008,4,16,2.9,0
2008,4,16,2.94,0
2008,4,16,2.97,0
2008,4,16,3.09,0
2008,4,16,3.1,1
2008,4,16,3.12,0
2008,4,16,3.12,0
2008,4,16,3.13,0
2008,4,16,3.13,0
2008,4,16,3.14,0
2008,4,16,3.17,0
2008,4,16,3.19,0
2008,4,16,3.35,0
2008,4,16,3.35,0
2008,4,16,3.35,0
2008,4,16,3.45,0
2008,4,16,3.46,0
2008,4,16,3.47,0
2008,4,16,3.48,0
2008,4,16,3.5,0
2008,4,16,3.6,1
2008,4,16,3.6,0
2008,4,16,3.6,0
2008,4,16,3.61,0
2008,4,16,3.62,0
2008,4,16,3.62,0
2008,4,16,3.63,0
2008,4,16,3.64,0
2008,4,16,3.64,0
2008,4,16,3.67,0
2008,4,16,3.69,1
2008,4,16,3.71,1
2008,4,16,3.71,1
2008,4,16,3.72,0
2008,4,16,3.73,0
2008,4,16,3.76,1
2008,4,16,3.77,0
2008,4,16,3.78,1
2008,4,16,3.78,0
2008,4,16,3.81,0
2008,4,16,3.83,0
2008,4,16,3.85,1
2008,4,16,3.85,0
2008,4,16,3.88,1
2008,4,16,3.9,0
2008,4,16,3.92,1
2008,4,16,3.93,1
2008,4,16,3.93,1
2008,4,16,3.94,1
2008,4,16,3.95,1
2008,4,16,3.96,1
2008,4,16,3.96,0
2008,4,16,4,1
2008,4,16,4.01,1
2008,4,16,4.05,0
2008,4,16,4.11,1
2008,4,16,4.13,1
2008,4,16,4.13,1
2008,4,16,4.15,1
2008,4,16,4.15,1
2008,4,16,4.15,1
2008,4,16,4.17,1
2008,4,16,4.17,1
2008,4,16,4.18,1
2008,4,16,4.23,1
2008,4,16,4.31,1
2008,4,16,4.31,1
2008,4,16,4.34,1
2008,4,16,4.37,1
2008,4,16,4.4,0
2008,4,16,4.44,1
2008,4,16,4.44,1
2008,4,16,4.44,0
2008,4,16,4.65,0
2008,4,16,4.76,1
2008,4,16,4.8,1
2008,4,16,4.82,1
2008,4,16,5.01,0
2008,4,16,5.02,1
2008,4,16,5.02,1
2008,4,16,5.02,1
2008,4,16,5.04,1
2008,4,16,5.1,0
2008,4,16,5.1,0
2008,4,16,5.11,0
2008,4,16,5.12,1
2008,4,16,5.14,1
2008,4,16,5.14,0
2008,4,16,5.18,1
2008,4,16,5.18,1
2008,4,16,5.2,0
2008,4,16,5.28,0
2008,4,16,5.29,1
2008,4,16,5.33,1
2008,4,16,5.35,1
2008,4,16,5.36,1
2008,4,16,5.37,0
2008,4,16,5.39,0
2008,4,16,5.4,0
2008,4,16,5.41,1
2008,4,16,5.41,0
2008,4,16,5.42,1
2008,4,16,5.43,0
2008,4,16,5.43,1
2008,4,16,5.45,0
2008,4,16,5.46,1
2008,4,16,5.46,1
2008,4,16,5.46,1
2008,4,16,5.47,0
2008,4,16,5.48,1
2008,4,16,5.48,0
2008,4,16,5.49,1
2008,4,16,5.5,0
2008,4,16,5.5,0
2008,4,16,5.5,0
2008,4,16,5.53,0
2008,4,16,5.53,0
2008,4,16,5.54,1
2008,4,16,5.54,1
2008,4,16,5.55,1
2008,4,16,5.57,0
2008,4,16,5.59,0
2008,4,16,5.6,0
2008,4,16,5.6,0
2008,4,16,5.6,0
2008,4,16,5.61,0
2008,4,16,5.62,1
2008,4,16,5.64,1
2008,4,16,5.65,1
2008,4,16,5.65,0
2008,4,16,5.66,0
2008,4,16,5.67,1
2008,4,16,5.68,0
2008,4,16,5.7,1
2008,4,16,5.7,0
2008,4,16,5.71,1
2008,4,16,5.72,0
2008,4,16,5.72,0
2008,4,16,5.74,0
2008,4,16,5.74,0
2008,4,16,5.76,0
2008,4,16,5.78,0
2008,4,16,5.78,0
2008,4,16,5.79,0
2008,4,16,5.82,1
2008,4,16,5.83,0
2008,4,16,5.84,1
2008,4,16,5.85,1
2008,4,16,5.85,1
2008,4,16,5.85,0
2008,4,16,5.85,0
2008,4,16,5.87,1
2008,4,16,5.87,1
2008,4,16,5.87,0
2008,4,16,5.9,0
2008,4,16,5.9,0
2008,4,16,5.91,1
2008,4,16,5.91,0
2008,4,16,5.93,0
2008,4,16,5.93,0
2008,4,16,5.93,0
2008,4,16,5.95,0
2008,4,16,5.96,0
2008,4,16,5.97,1
2008,4,16,6,1
2008,4,16,6.02,0
2008,4,16,6.06,0
2008,4,16,6.06,0
2008,4,16,6.12,0
2008,4,16,6.19,0
2008,4,16,6.2,0
2008,4,16,6.23,0
2008,4,16,6.25,0
2008,4,16,6.4,0
2008,4,16,6.65,0
2008,4,17,2.48,0
2008,4,17,2.79,0
2008,4,17,2.82,0
2008,4,17,2.86,0
2008,4,17,2.92,1
2008,4,17,2.92,0
2008,4,17,2.95,0
2008,4,17,3.27,1
2008,4,17,3.3,1
2008,4,17,3.44,1
2008,4,17,3.45,1
2008,4,17,3.45,1
2008,4,17,3.47,1
2008,4,17,3.49,0
2008,4,17,3.6,1
2008,4,17,3.62,1
2008,4,17,3.63,1
2008,4,17,3.75,1
2008,4,17,3.79,1
2008,4,17,3.83,0
2008,4,17,3.85,0
2008,4,17,3.87,1
2008,4,17,3.88,1
2008,4,17,3.88,0
2008,4,17,3.9,0
2008,4,17,3.92,1
2008,4,17,3.93,1
2008,4,17,3.94,1
2008,4,17,3.96,1
2008,4,17,3.99,1
2008,4,17,4,1
2008,4,17,4.04,0
2008,4,17,4.04,0
2008,4,17,4.15,1
2008,4,17,4.23,1
2008,4,17,4.34,1
2008,4,17,4.36,1
2008,4,17,4.38,1
2008,4,17,4.42,1
2008,4,17,4.47,1
2008,4,17,4.58,0
2008,4,17,4.6,1
2008,4,17,4.78,1
2008,4,17,4.82,0
2008,4,17,4.87,1
2008,4,17,4.9,1
2008,4,17,4.9,1
2008,4,17,4.98,1
2008,4,17,5.02,1
2008,4,17,5.07,0
2008,4,17,5.1,1
2008,4,17,5.12,1
2008,4,17,5.12,0
2008,4,17,5.12,0
2008,4,17,5.12,0
2008,4,17,5.13,0
2008,4,17,5.16,1
2008,4,17,5.17,1
2008,4,17,5.18,0
2008,4,17,5.22,1
2008,4,17,5.23,0
2008,4,17,5.28,1
2008,4,17,5.29,1
2008,4,17,5.34,1
2008,4,17,5.36,1
2008,4,17,5.36,1
2008,4,17,5.37,1
2008,4,17,5.38,1
2008,4,17,5.39,0
2008,4,17,5.42,0
2008,4,17,5.44,1
2008,4,17,5.44,0
2008,4,17,5.46,0
2008,4,17,5.47,1
2008,4,17,5.49,1
2008,4,17,5.49,0
2008,4,17,5.52,1
2008,4,17,5.55,0
2008,4,17,5.62,1
2008,4,17,5.63,1
2008,4,17,5.63,1
2008,4,17,5.63,1
2008,4,17,5.65,1
2008,4,17,5.65,1
2008,4,17,5.69,1
2008,4,17,5.7,0
2008,4,17,5.74,1
2008,4,17,5.75,0
2008,4,17,5.8,1
2008,4,17,5.84,1
2008,4,17,5.88,1
2008,4,17,5.88,0
2008,4,17,5.9,1
2008,4,17,5.9,0
2008,4,17,5.95,1
2008,4,17,5.95,1
2008,4,17,5.96,0
2008,4,17,6.17,1
2008,4,17,6.21,0
2008,4,17,6.24,0
2008,4,17,6.26,1
2008,4,17,6.55,0
2008,4,17,6.62,1
2008,4,17,6.68,0
2008,4,17,6.71,1
2008,4,18,3.25,1
2008,4,18,3.74,1
2008,4,18,3.93,1
2008,4,18,4.39,1
2008,4,18,4.97,1
2008,4,18,5.39,1
2008,4,18,5.56,1
2008,4,18,5.66,1
2008,4,18,5.66,1
2008,4,18,5.72,1
2008,4,18,5.94,1
2008,18,1,2.35,0
2008,18,1,2.5,0
2008,18,1,2.58,0
2008,18,1,2.62,0
2008,18,1,2.65,0
2008,18,1,2.7,0
2008,18,1,2.74,0
2008,18,1,2.74,0
2008,18,1,2.92,0
2008,18,1,3.06,0
2008,18,1,3.08,0
2008,18,1,3.1,1
2008,18,1,3.11,0
2008,18,1,3.13,0
2008,18,1,3.15,0
2008,18,1,3.18,0
2008,18,1,3.19,0
2008,18,1,3.2,0
2008,18,1,3.21,0
2008,18,1,3.22,1
2008,18,1,3.27,0
2008,18,1,3.29,0
2008,18,1,3.31,1
2008,18,1,3.31,0
2008,18,1,3.4,0
2008,18,1,3.4,0
2008,18,1,3.47,0
2008,18,1,3.6,1
2008,18,1,3.63,1
2008,18,1,3.67,1
2008,18,1,3.68,0
2008,18,1,3.69,0
2008,18,1,3.71,1
2008,18,1,3.75,1
2008,18,1,3.75,1
2008,18,1,3.83,1
2008,18,1,3.88,1
2008,18,1,3.94,0
2008,18,1,3.96,1
2008,18,1,4,0
2008,18,1,4.04,0
2008,18,1,4.04,0
2008,18,1,4.13,0
2008,18,1,4.13,0
2008,18,1,4.21,1
2008,18,1,4.22,1
2008,18,1,4.3,1
2008,18,1,4.42,1
2008,18,1,4.43,1
2008,18,1,4.44,1
2008,18,1,4.44,1
2008,18,1,5.3,1
2008,18,1,5.3,0
2008,18,1,5.31,0
2008,18,1,5.44,0
2008,18,1,5.45,1
2008,18,1,5.47,0
2008,18,1,5.48,1
2008,18,1,5.49,1
2008,18,1,5.62,0
2008,18,1,5.66,0
2008,18,1,5.67,0
2008,18,1,5.78,0
2008,18,1,5.81,1
2008,18,1,5.83,0
2008,18,1,5.84,1
2008,18,1,5.87,1
2008,18,1,5.89,0
2008,18,1,5.91,1
2008,18,1,5.91,0
2008,18,1,5.91,0
2008,18,1,5.95,0
2008,18,1,5.95,0
2008,18,1,6.01,0
2008,18,1,6.1,0
2008,18,1,6.24,0
2008,18,1,6.31,0
2008,18,1,6.39,0
2008,18,1,7.51,0
2008,18,2,2.18,0
2008,18,2,2.19,0
2008,18,2,2.22,0
2008,18,2,2.29,0
2008,18,2,2.64,0
2008,18,2,3.08,1
2008,18,2,3.09,0
2008,18,2,3.18,0
2008,18,2,3.25,1
2008,18,2,3.28,1
2008,18,2,3.29,1
2008,18,2,3.31,1
2008,18,2,3.32,0
2008,18,2,3.4,1
2008,18,2,3.41,0
2008,18,2,3.44,0
2008,18,2,3.47,0
2008,18,2,3.5,1
2008,18,2,3.5,1
2008,18,2,3.57,1
2008,18,2,3.58,1
2008,18,2,3.59,1
2008,18,2,3.59,1
2008,18,2,3.6,1
2008,18,2,3.61,1
2008,18,2,3.63,1
2008,18,2,3.65,1
2008,18,2,3.67,1
2008,18,2,3.67,1
2008,18,2,3.69,0
2008,18,2,3.71,1
2008,18,2,3.71,1
2008,18,2,3.73,1
2008,18,2,3.74,1
2008,18,2,3.76,1
2008,18,2,3.82,1
2008,18,2,3.82,0
2008,18,2,3.9,1
2008,18,2,3.91,1
2008,18,2,3.92,1
2008,18,2,3.93,1
2008,18,2,3.96,1
2008,18,2,3.96,1
2008,18,2,4.04,0
2008,18,2,4.12,1
2008,18,2,4.13,1
2008,18,2,4.15,1
2008,18,2,4.24,1
2008,18,2,4.26,1
2008,18,2,4.26,1
2008,18,2,4.29,1
2008,18,2,4.33,1
2008,18,2,4.38,1
2008,18,2,4.39,1
2008,18,2,4.61,1
2008,18,2,4.67,1
2008,18,2,4.72,1
2008,18,2,4.73,1
2008,18,2,4.83,1
2008,18,2,4.87,1
2008,18,2,4.88,1
2008,18,2,5.04,1
2008,18,2,5.04,1
2008,18,2,5.09,1
2008,18,2,5.09,1
2008,18,2,5.1,1
2008,18,2,5.11,1
2008,18,2,5.13,1
2008,18,2,5.14,1
2008,18,2,5.14,1
2008,18,2,5.15,1
2008,18,2,5.16,1
2008,18,2,5.16,1
2008,18,2,5.17,1
2008,18,2,5.17,1
2008,18,2,5.18,0
2008,18,2,5.18,0
2008,18,2,5.2,1
2008,18,2,5.21,1
2008,18,2,5.21,0
2008,18,2,5.23,1
2008,18,2,5.23,1
2008,18,2,5.24,1
2008,18,2,5.24,1
2008,18,2,5.25,1
2008,18,2,5.25,1
2008,18,2,5.28,1
2008,18,2,5.32,1
2008,18,2,5.33,1
2008,18,2,5.35,1
2008,18,2,5.37,1
2008,18,2,5.45,1
2008,18,2,5.46,1
2008,18,2,5.49,1
2008,18,2,5.5,1
2008,18,2,5.51,1
2008,18,2,5.52,0
2008,18,2,5.54,1
2008,18,2,5.55,0
2008,18,2,5.59,0
2008,18,2,5.62,1
2008,18,2,5.64,0
2008,18,2,5.65,1
2008,18,2,5.66,1
2008,18,2,5.66,1
2008,18,2,5.67,1
2008,18,2,5.68,1
2008,18,2,5.68,0
2008,18,2,5.7,0
2008,18,2,5.71,1
2008,18,2,5.72,1
2008,18,2,5.75,1
2008,18,2,5.78,1
2008,18,2,5.79,1
2008,18,2,5.81,1
2008,18,2,5.82,1
2008,18,2,5.84,0
2008,18,2,5.84,1
2008,18,2,5.85,1
2008,18,2,5.85,1
2008,18,2,5.85,1
2008,18,2,5.87,0
2008,18,2,5.89,1
2008,18,2,5.91,1
2008,18,2,5.92,0
2008,18,2,5.92,1
2008,18,2,5.95,1
2008,18,2,5.97,1
2008,18,2,5.97,1
2008,18,2,5.97,1
2008,18,2,5.97,0
2008,18,2,5.98,0
2008,18,2,5.98,1
2008,18,2,6.07,0
2008,18,2,6.19,1
2008,18,2,6.2,0
2008,18,2,6.21,0
2008,18,2,6.25,0
2008,18,2,6.28,1
2008,18,2,6.28,0
2008,18,2,6.38,1
2008,18,2,6.4,0
2008,18,2,6.79,1
2008,18,2,6.95,1
2008,18,2,7.97,0
2008,18,3,2.17,0
2008,18,3,2.17,0
2008,18,3,2.18,0
2008,18,3,2.2,0
2008,18,3,2.23,0
2008,18,3,2.28,0
2008,18,3,2.29,0
2008,18,3,2.36,0
2008,18,3,2.43,0
2008,18,3,2.5,0
2008,18,3,2.52,0
2008,18,3,2.59,0
2008,18,3,2.59,0
2008,18,3,2.63,0
2008,18,3,2.63,0
2008,18,3,2.65,0
2008,18,3,2.68,0
2008,18,3,2.69,0
2008,18,3,2.71,0
2008,18,3,2.71,0
2008,18,3,2.72,0
2008,18,3,2.91,0
2008,18,3,3.06,0
2008,18,3,3.1,0
2008,18,3,3.12,0
2008,18,3,3.13,0
2008,18,3,3.14,0
2008,18,3,3.19,0
2008,18,3,3.19,0
2008,18,3,3.22,1
2008,18,3,3.22,0
2008,18,3,3.24,0
2008,18,3,3.3,0
2008,18,3,3.3,0
2008,18,3,3.41,0
2008,18,3,3.52,0
2008,18,3,3.57,1
2008,18,3,3.62,0
2008,18,3,3.63,0
2008,18,3,3.64,0
2008,18,3,3.64,0
2008,18,3,3.64,0
2008,18,3,3.66,0
2008,18,3,3.67,0
2008,18,3,3.68,0
2008,18,3,3.7,0
2008,18,3,3.74,0
2008,18,3,3.74,0
2008,18,3,3.76,0
2008,18,3,3.81,0
2008,18,3,3.85,0
2008,18,3,3.94,0
2008,18,3,3.97,1
2008,18,3,3.98,0
2008,18,3,4,0
2008,18,3,4.13,1
2008,18,3,4.14,0
2008,18,3,4.29,1
2008,18,3,4.61,1
2008,18,3,5,0
2008,18,3,5.09,0
2008,18,3,5.1,0
2008,18,3,5.15,0
2008,18,3,5.19,0
2008,18,3,5.2,0
2008,18,3,5.22,0
2008,18,3,5.22,0
2008,18,3,5.23,0
2008,18,3,5.25,0
2008,18,3,5.26,0
2008,18,3,5.27,0
2008,18,3,5.28,0
2008,18,3,5.29,0
2008,18,3,5.32,0
2008,18,3,5.34,1
2008,18,3,5.34,0
2008,18,3,5.45,0
2008,18,3,5.46,0
2008,18,3,5.46,0
2008,18,3,5.49,0
2008,18,3,5.52,0
2008,18,3,5.54,0
2008,18,3,5.56,0
2008,18,3,5.58,0
2008,18,3,5.58,0
2008,18,3,5.6,1
2008,18,3,5.61,0
2008,18,3,5.62,0
2008,18,3,5.63,1
2008,18,3,5.63,0
2008,18,3,5.64,0
2008,18,3,5.65,0
2008,18,3,5.67,0
2008,18,3,5.68,1
2008,18,3,5.68,0
2008,18,3,5.69,0
2008,18,3,5.71,0
2008,18,3,5.72,0
2008,18,3,5.77,0
2008,18,3,5.8,0
2008,18,3,5.82,0
2008,18,3,5.82,0
2008,18,3,5.85,0
2008,18,3,5.86,0
2008,18,3,5.87,0
2008,18,3,5.87,0
2008,18,3,5.88,0
2008,18,3,5.89,0
2008,18,3,5.89,0
2008,18,3,5.9,0
2008,18,3,5.93,1
2008,18,3,5.93,0
2008,18,3,5.94,0
2008,18,3,5.94,0
2008,18,3,5.94,0
2008,18,3,5.97,0
2008,18,3,5.97,0
2008,18,3,5.98,0
2008,18,3,6,0
2008,18,3,6.01,0
2008,18,3,6.03,0
2008,18,3,6.05,0
2008,18,3,6.08,0
2008,18,3,6.12,0
2008,18,3,6.14,0
2008,18,3,6.16,0
2008,18,3,6.17,0
2008,18,3,6.26,0
2008,18,3,6.26,0
2008,18,3,6.59,0
2008,18,3,7.32,1
2008,18,4,1.98,0
2008,18,4,2.19,0
2008,18,4,2.19,0
2008,18,4,2.22,0
2008,18,4,2.23,0
2008,18,4,2.25,0
2008,18,4,2.27,0
2008,18,4,2.28,0
2008,18,4,2.3,0
2008,18,4,2.3,0
2008,18,4,2.35,0
2008,18,4,2.37,0
2008,18,4,2.38,0
2008,18,4,2.4,0
2008,18,4,2.41,0
2008,18,4,2.41,0
2008,18,4,2.43,0
2008,18,4,2.43,0
2008,18,4,2.51,0
2008,18,4,2.51,0
2008,18,4,2.52,0
2008,18,4,2.52,0
2008,18,4,2.57,0
2008,18,4,2.58,0
2008,18,4,2.59,0
2008,18,4,2.59,0
2008,18,4,2.59,0
2008,18,4,2.6,0
2008,18,4,2.61,0
2008,18,4,2.63,0
2008,18,4,2.63,0
2008,18,4,2.64,0
2008,18,4,2.64,0
2008,18,4,2.64,0
2008,18,4,2.64,0
2008,18,4,2.65,0
2008,18,4,2.65,0
2008,18,4,2.65,0
2008,18,4,2.66,0
2008,18,4,2.67,0
2008,18,4,2.69,0
2008,18,4,2.69,0
2008,18,4,2.7,0
2008,18,4,2.71,0
2008,18,4,2.71,0
2008,18,4,2.73,0
2008,18,4,2.74,0
2008,18,4,2.74,0
2008,18,4,2.74,0
2008,18,4,2.75,0
2008,18,4,2.75,0
2008,18,4,2.75,0
2008,18,4,2.76,0
2008,18,4,2.76,0
2008,18,4,2.76,0
2008,18,4,2.91,0
2008,18,4,2.98,1
2008,18,4,3.01,1
2008,18,4,3.05,1
2008,18,4,3.05,0
2008,18,4,3.05,0
2008,18,4,3.05,0
2008,18,4,3.05,0
2008,18,4,3.05,0
2008,18,4,3.06,0
2008,18,4,3.06,0
2008,18,4,3.09,0
2008,18,4,3.09,0
2008,18,4,3.1,1
2008,18,4,3.1,0
2008,18,4,3.1,0
2008,18,4,3.1,0
2008,18,4,3.11,0
2008,18,4,3.13,0
2008,18,4,3.13,0
2008,18,4,3.14,0
2008,18,4,3.14,0
2008,18,4,3.16,0
2008,18,4,3.17,0
2008,18,4,3.17,0
2008,18,4,3.2,0
2008,18,4,3.2,0
2008,18,4,3.21,0
2008,18,4,3.22,1
2008,18,4,3.23,0
2008,18,4,3.25,1
2008,18,4,3.25,1
2008,18,4,3.26,0
2008,18,4,3.26,0
2008,18,4,3.27,1
2008,18,4,3.27,0
2008,18,4,3.28,0
2008,18,4,3.29,1
2008,18,4,3.29,1
2008,18,4,3.29,0
2008,18,4,3.31,0
2008,18,4,3.34,1
2008,18,4,3.35,1
2008,18,4,3.35,1
2008,18,4,3.4,0
2008,18,4,3.45,0
2008,18,4,3.47,0
2008,18,4,3.5,1
2008,18,4,3.5,1
2008,18,4,3.5,1
2008,18,4,3.5,0
2008,18,4,3.51,1
2008,18,4,3.53,1
2008,18,4,3.53,1
2008,18,4,3.53,1
2008,18,4,3.54,1
2008,18,4,3.54,1
2008,18,4,3.54,1
2008,18,4,3.54,1
2008,18,4,3.55,1
2008,18,4,3.58,1
2008,18,4,3.59,1
2008,18,4,3.59,1
2008,18,4,3.61,1
2008,18,4,3.61,1
2008,18,4,3.62,1
2008,18,4,3.62,0
2008,18,4,3.63,1
2008,18,4,3.63,1
2008,18,4,3.64,1
2008,18,4,3.64,1
2008,18,4,3.64,1
2008,18,4,3.65,1
2008,18,4,3.65,1
2008,18,4,3.66,0
2008,18,4,3.67,1
2008,18,4,3.67,1
2008,18,4,3.67,1
2008,18,4,3.67,1
2008,18,4,3.68,1
2008,18,4,3.7,0
2008,18,4,3.71,1
2008,18,4,3.71,1
2008,18,4,3.72,1
2008,18,4,3.72,1
2008,18,4,3.74,0
2008,18,4,3.75,1
2008,18,4,3.75,1
2008,18,4,3.75,1
2008,18,4,3.75,1
2008,18,4,3.75,0
2008,18,4,3.8,0
2008,18,4,3.81,1
2008,18,4,3.82,1
2008,18,4,3.83,1
2008,18,4,3.83,1
2008,18,4,3.88,1
2008,18,4,3.89,1
2008,18,4,3.89,1
2008,18,4,3.9,1
2008,18,4,3.91,1
2008,18,4,3.93,1
2008,18,4,3.93,1
2008,18,4,3.95,1
2008,18,4,3.96,1
2008,18,4,3.96,1
2008,18,4,3.96,1
2008,18,4,3.96,1
2008,18,4,3.98,1
2008,18,4,3.99,1
2008,18,4,4.12,1
2008,18,4,4.12,1
2008,18,4,4.22,1
2008,18,4,4.22,1
2008,18,4,4.22,1
2008,18,4,4.33,1
2008,18,4,4.33,1
2008,18,4,4.33,1
2008,18,4,4.38,1
2008,18,4,4.41,1
2008,18,4,4.41,1
2008,18,4,4.42,1
2008,18,4,4.42,1
2008,18,4,4.57,1
2008,18,4,4.67,1
2008,18,4,4.67,1
2008,18,4,4.86,1
2008,18,4,5.01,1
2008,18,4,5.01,1
2008,18,4,5.02,0
2008,18,4,5.05,0
2008,18,4,5.07,1
2008,18,4,5.08,1
2008,18,4,5.11,1
2008,18,4,5.12,1
2008,18,4,5.14,0
2008,18,4,5.17,0
2008,18,4,5.19,1
2008,18,4,5.19,0
2008,18,4,5.21,0
2008,18,4,5.23,1
2008,18,4,5.25,0
2008,18,4,5.25,0
2008,18,4,5.26,0
2008,18,4,5.27,0
2008,18,4,5.27,0
2008,18,4,5.28,0
2008,18,4,5.29,1
2008,18,4,5.31,1
2008,18,4,5.32,1
2008,18,4,5.32,1
2008,18,4,5.33,0
2008,18,4,5.34,0
2008,18,4,5.35,0
2008,18,4,5.35,0
2008,18,4,5.41,0
2008,18,4,5.45,1
2008,18,4,5.47,1
2008,18,4,5.47,0
2008,18,4,5.49,1
2008,18,4,5.49,1
2008,18,4,5.5,0
2008,18,4,5.51,0
2008,18,4,5.52,0
2008,18,4,5.53,1
2008,18,4,5.54,1
2008,18,4,5.55,1
2008,18,4,5.57,1
2008,18,4,5.58,1
2008,18,4,5.58,0
2008,18,4,5.59,1
2008,18,4,5.59,1
2008,18,4,5.6,0
2008,18,4,5.61,0
2008,18,4,5.62,0
2008,18,4,5.62,0
2008,18,4,5.63,0
2008,18,4,5.63,0
2008,18,4,5.67,1
2008,18,4,5.71,0
2008,18,4,5.73,1
2008,18,4,5.74,0
2008,18,4,5.74,0
2008,18,4,5.75,1
2008,18,4,5.75,0
2008,18,4,5.75,0
2008,18,4,5.79,1
2008,18,4,5.79,0
2008,18,4,5.8,1
2008,18,4,5.8,1
2008,18,4,5.8,1
2008,18,4,5.8,0
2008,18,4,5.81,0
2008,18,4,5.83,0
2008,18,4,5.83,1
2008,18,4,5.84,1
2008,18,4,5.84,0
2008,18,4,5.85,1
2008,18,4,5.85,1
2008,18,4,5.85,1
2008,18,4,5.85,1
2008,18,4,5.85,0
2008,18,4,5.87,0
2008,18,4,5.88,0
2008,18,4,5.88,1
2008,18,4,5.89,0
2008,18,4,5.89,0
2008,18,4,5.89,1
2008,18,4,5.9,1
2008,18,4,5.91,0
2008,18,4,5.92,0
2008,18,4,5.95,0
2008,18,4,5.96,0
2008,18,4,5.96,0
2008,18,4,5.96,0
2008,18,4,5.96,1
2008,18,4,5.97,1
2008,18,4,5.97,0
2008,18,4,5.97,0
2008,18,4,5.98,0
2008,18,4,5.99,0
2008,18,4,5.99,0
2008,18,4,6.01,1
2008,18,4,6.02,0
2008,18,4,6.02,1
2008,18,4,6.05,0
2008,18,4,6.06,0
2008,18,4,6.07,0
2008,18,4,6.08,1
2008,18,4,6.1,0
2008,18,4,6.1,0
2008,18,4,6.11,0
2008,18,4,6.12,0
2008,18,4,6.15,0
2008,18,4,6.18,0
2008,18,4,6.19,0
2008,18,4,6.2,0
2008,18,4,6.23,0
2008,18,4,6.24,0
2008,18,4,6.25,0
2008,18,4,6.27,0
2008,18,4,6.32,1
2008,18,4,6.32,0
2008,18,4,7.09,1
2008,18,4,7.89,1
2008,18,5,2.58,0
2008,18,5,2.6,0
2008,18,5,2.62,0
2008,18,5,2.73,0
2008,18,5,3.03,1
