ms,sex,trait_1,trait_2,trait_3,trait_4,trait_5,trait_6,trait_7
0,female,1.767121605,0.777166093,0.335143258,0.387119449,0.990308261,1.306570145,0.632894924
0,female,1.753265927,0.937498383,0.325784886,0.460633223,1.052512732,1.426265739,0.823780201
0,female,1.791881411,0.912534021,0.420119883,0.21346938,1.153118502,1.353515662,0.934287722
0,female,1.780084785,0.892540149,0.503884846,0.682328702,1.236750049,1.519119127,0.98549047
1,female,1.797589857,0.889306779,0.383326616,0.547663657,1.074296416,1.418442036,0.619167824
0,female,1.842738993,0.885928521,0.613416075,0.691550695,1.300775304,1.614400078,1.494875698
0,female,1.779390749,0.938717777,0.479989544,0.371481925,1.086917444,1.275817368,1.299086145
1,female,1.789732625,0.751370354,0.269239397,0.491284237,1.069890784,1.353153139,0.783537895
1,female,1.809180333,0.772748393,0.279189554,0.490144104,1.128993237,1.373019102,0.947774717
1,female,1.7912451,0.823418573,0.326768194,0.647303854,0.999924198,1.47259692,0.529394001
0,female,1.783912877,0.903736094,0.378783181,0.601840828,1.151729642,1.444098729,0.843329612
1,female,1.730364004,0.801635447,0.348086138,0.435630728,0.974126353,1.333643389,0.776220123
0,female,1.79965818,0.959841946,0.34136669,0.590840592,0.956582437,1.392680202,0.632404935
1,female,1.75141502,0.674917385,0.417251099,0.571171895,0.980440205,1.292137928,0.679403506
1,female,1.765782799,1.004975603,0.500702709,0.335125187,0.962266162,1.2869223,0.638544601
0,female,1.825428086,0.966308543,0.452176604,0.505021738,1.070542465,1.386238198,0.750371614
0,female,1.769493873,0.803376186,0.346734445,0.468010413,0.969140641,1.27820711,0.766885471
1,female,1.803513419,0.795324808,0.308167824,0.454246755,1.065639188,1.416795603,0.682894806
0,female,1.811621043,0.898696473,0.419112509,0.58482885,1.075458963,1.434227753,0.727593318
1,female,1.756124764,0.802944426,0.411143447,0.377222197,1.124380122,1.423491921,0.949965809
1,female,1.831348204,0.850598948,0.562703599,0.589098994,1.138513434,1.543999437,1.099071386
1,female,1.72419471,0.69571507,0.406783628,0.299015005,0.870432794,1.205946778,0.590448634
1,female,1.774225501,0.850776388,0.326186018,0.584854441,0.989191786,1.462686935,0.739264658
1,female,1.738166084,0.660447494,0.435009613,0.504272361,0.955576845,1.328919323,0.682940302
1,female,1.773330946,0.865917622,0.342333442,0.654736571,1.220534626,1.517654346,0.915736354
0,female,1.835332829,0.95468668,0.567459698,0.43671157,1.134417358,1.440974599,0.914797617
1,female,1.723736821,0.685879895,0.283353025,0.506209812,0.898108863,1.366483976,0.626297313
1,female,1.786655193,0.803672651,0.323024796,0.481537043,1.012611005,1.294818445,0.723798153
1,female,1.78617879,0.983753508,0.453415911,0.567221708,0.981975843,1.439985608,0.753625819
1,female,1.739537603,0.768708679,0.402995478,0.341636424,1.000342061,1.236041329,0.691802697
0,female,1.714384591,0.852089702,0.412844192,0.462868747,0.938477988,1.197616099,0.646857389
1,female,1.825708407,0.906426782,0.338230197,0.587579575,1.129687224,1.436920527,0.975852107
1,female,1.722559358,0.747452826,0.348267992,0.436850636,1.055612518,1.33652434,0.935252354
1,female,1.855060139,1.015914662,0.493953984,0.562754917,1.17188912,1.531334693,0.886053469
1,female,1.77976586,0.837845947,0.163996236,0.671288588,1.070502654,1.539391041,0.743879063
1,female,1.774342436,0.758825955,0.320483584,0.486421075,1.095041644,1.391330301,0.78469507
1,female,1.759414745,0.884222708,0.454621907,0.40939946,1.093475824,1.427505923,0.92777146
1,female,1.706223187,0.666437152,0.275557017,0.508379048,0.914239148,1.277227492,0.547035799
0,female,1.77519053,0.866759992,0.438171163,0.468640071,1.047140661,1.36677148,0.950443591
0,female,1.797864976,1.044179278,0.353823052,0.342893161,0.9571355,1.316993792,0.687571464
0,female,1.718867283,0.841296468,0.283746724,0.380383303,0.920431774,1.275659716,0.810879742
0,female,1.814470073,0.849644859,0.381554112,0.664961704,1.076472202,1.536066475,0.774227653
0,female,1.729580269,0.862759983,0.116484284,0.544020805,0.841806046,1.376228495,0.62585045
1,female,1.783764416,0.878255253,0.441281307,0.657691027,1.197652464,1.52477226,1.030596688
1,female,1.677059434,0.758310632,0.327444678,0.135807704,0.919350475,1.06418546,0.59566508
0,female,1.720545769,0.842477986,0.230414842,0.428331507,1.041980558,1.271742978,0.789430683
0,female,1.76783354,0.931998083,0.470583591,0.49517632,1.093252007,1.454841831,0.895615633
1,female,1.799584243,0.958595506,0.36363401,0.740735004,0.983676446,1.448108181,0.728151829
0,female,1.795656428,0.957557016,0.432165702,0.424750761,0.96312074,1.315723294,0.71311275
1,female,1.798904306,0.872946857,0.326247271,0.576313677,0.972167124,1.444603501,0.611430423
1,female,1.736797633,0.823826098,0.496374665,0.202546997,1.054611624,1.197100192,0.854270353
1,female,1.776645206,0.76409993,0.241986164,0.620776248,0.997121249,1.343344939,0.765427464
1,female,1.813250803,1.024399962,0.50700841,0.463880794,1.068461791,1.426781034,0.79030574
1,female,1.828923015,0.986777347,0.364417515,0.619401861,1.020340761,1.41144601,0.724131348
0,female,1.75555835,0.923761722,0.455226834,0.548605016,1.030798756,1.395955916,0.948092441
0,female,1.760661584,0.87414359,0.396889776,0.314547109,0.893594041,1.215036863,0.607927596
1,female,1.822046319,0.910153094,0.523077807,0.633744293,1.151072161,1.552614871,1.412389368
0,female,1.779049445,0.929957503,0.327723558,0.447095093,0.97636858,1.337329052,0.686839879
1,female,1.797645914,0.977897836,0.437869032,0.623554073,1.110525423,1.478474849,1.057750386
0,female,1.808291094,0.982445958,0.304013165,0.636498769,1.063620616,1.435220859,0.795923639
0,female,1.755659663,0.90242314,0.461242743,0.464697175,1.066127803,1.321998308,1.170056492
1,female,1.737315465,0.76300266,0.318169295,0.34933352,1.058328442,1.302594334,0.60224278
0,female,1.745281865,0.865712463,0.366374534,0.648488563,1.152593152,1.45197921,0.860447
0,female,1.805083577,1.012547066,0.338556012,0.494703969,1.056990338,1.343889837,0.826210034
0,female,1.779999768,0.897318086,0.406233663,0.556960689,1.017553156,1.389619945,0.824528008
1,female,1.74715362,0.818647067,0.281426264,0.365204916,0.968566604,1.343707335,0.756770352
1,female,1.762586499,0.806961546,0.401931576,0.633854028,0.993589361,1.442841733,0.671557794
0,female,1.78912908,0.942216206,0.213996593,0.457877466,0.973103422,1.307370823,0.692113993
0,female,1.781540183,0.929355676,0.46245935,0.516896087,1.125995869,1.49038113,0.970562523
1,female,1.77590796,0.71699385,0.348721226,0.565120814,1.008487234,1.426262661,0.697111309
1,female,1.763842411,0.866061155,0.356019971,0.377339727,0.989627427,1.267591206,0.81794312
1,female,1.736326813,0.831852769,0.406391496,0.422185789,0.902473035,1.233726886,0.495467587
0,female,1.724754478,0.951379942,0.455186088,0.198155486,0.905572537,1.026474635,0.338003093
0,male,1.658534319,0.828608669,0.425204998,0.440494439,0.899034081,1.303820661,0.085900509
1,male,1.717825517,0.795691533,0.499257896,0.744346562,0.865330315,1.514121082,0.243412357
0,male,1.719346309,0.850409282,0.392106189,0.665125443,0.865689202,1.555950334,0.253035167
0,male,1.697743699,0.812327974,0.442394455,0.653740027,1.126985397,1.416609052,0.53024898
0,male,1.736754937,0.875479575,0.544107202,0.712581877,1.036872301,1.459379799,0.363546715
0,male,1.707477707,0.671683121,0.29907626,0.557216901,0.916380376,1.396267215,0.164104173
1,male,1.714414551,0.909885589,0.370201256,0.71276713,0.789963088,1.539910011,0.315067806
0,male,1.710287631,0.784821093,0.365265039,0.561551659,0.788048227,1.448738432,0.025083208
0,male,1.679516637,0.833619637,0.3317251,0.66937011,0.732329891,1.571528459,0.114285012
0,male,1.685385183,0.824649824,0.318610273,0.273782637,0.877494633,1.239794573,0.184324098
1,male,1.736023358,0.755433785,0.413804922,0.652145453,0.946812124,1.383886287,0.309655343
1,male,1.751378737,0.852898078,0.315332753,0.505204232,0.843340548,1.324813519,0.301135962
1,male,1.722432761,0.819021322,0.346935999,0.619120366,0.816339868,1.369449669,0.215684418
0,male,1.671930894,0.763119438,0.328252199,0.652194532,0.816511207,1.525310175,0.188933082
1,male,1.774441243,0.828768675,0.183200437,0.704891899,0.824788048,1.373378844,0.156515506
1,male,1.729348695,0.904979109,0.2009847,0.463958027,0.758009821,1.248895095,0.213956605
1,male,1.657481749,0.70023063,0.461832181,0.496908843,0.963922683,1.451744313,0.357223589
1,male,1.621890022,0.675585232,0.431761605,0.599169948,0.779917943,1.375150534,0.207803411
1,male,1.666539869,0.713273676,0.394335441,0.515033695,0.962039757,1.334054028,0.326412123
0,male,1.712300073,0.812407933,0.436027046,0.723728822,0.883321471,1.371905734,0.184142646
1,male,1.626799415,0.800139705,0.336752932,0.345960699,0.803070563,1.227344142,0.091745774
1,male,1.682953188,0.842069003,0.203201565,0.592622968,0.808063686,1.387933202,0.181556022
1,male,1.771935464,0.990210977,0.362092075,0.76922878,0.926500628,1.571335956,0.326307515
0,male,1.709461543,0.915291695,0.270316211,0.757061143,0.788184601,1.496022479,0.149812607
1,male,1.635487225,0.959984099,0.375337263,0.547956212,0.826354929,1.402664809,0.178873007
0,male,1.716099712,0.906090624,0.357568618,0.689125823,0.838084462,1.41744988,0.137425158
0,male,1.63600079,0.70934023,0.395916031,0.441912962,0.801561379,1.282744737,0.216139965
1,male,1.702463743,0.785494251,0.265127422,0.597687788,0.842293925,1.376532647,0.166003278
1,male,1.746227614,0.765283097,0.341967108,0.444844541,0.944307796,1.283189219,0.26609188
0,male,1.685121196,0.868306111,0.340189217,0.566577159,0.849567089,1.313219137,0.012760135
1,male,1.741589707,0.932958209,0.442309241,0.746463119,0.942741385,1.516539078,0.448826133
0,male,1.701917301,0.821249195,0.421093291,0.705179745,0.950638652,1.579017902,0.243070592
1,male,1.718215129,0.806679569,0.499470068,0.660859537,0.83306681,1.410920569,0.136848097
0,male,1.751921115,0.894865351,0.334104637,0.453593036,0.895606751,1.429725149,0.12403285
0,male,1.721593303,0.865402404,0.226070934,0.74601562,0.805451949,1.494952898,0.133673556
1,male,1.699449512,0.834666749,0.303871007,0.766285794,0.854239048,1.556766273,0.30084391
1,male,1.694261557,0.829849592,0.356935357,0.683604422,0.825107008,1.469933722,0.078296412
1,male,1.682604564,0.747851154,0.312313637,0.708784021,0.900598318,1.457284687,0.245492682
1,male,1.705475009,0.863786804,0.355164707,0.580306553,0.826085189,1.517271131,0.178791681
1,male,1.662630903,0.755397935,0.349874829,0.571161719,0.812135639,1.430276602,0.2050702
0,male,1.721642214,0.920980611,0.488538826,0.673238274,0.938118813,1.426189585,0.290639264
1,male,1.649725569,0.757999885,0.401810731,0.537868589,0.8087555,1.330757873,0.167881587
0,male,1.707592635,0.802349105,0.462216324,0.754788255,0.923452897,1.495666451,0.247707156
1,male,1.722723712,0.757634319,0.447365503,0.753863008,0.797615466,1.510573177,0.163023732
0,male,1.723698212,0.724426757,0.329994341,0.628712096,0.821008269,1.345816709,0.144521591
0,male,1.725966765,1.080362661,0.487342821,0.642227353,0.857316366,1.429092824,0.109787979
1,male,1.769442341,0.738988269,0.344529676,0.727526587,0.932153116,1.47959694,0.33356624
0,male,1.769396395,0.939145717,0.490103844,0.833551364,0.923801644,1.490662122,0.234306146
0,male,1.761355485,0.788591028,0.534574709,0.694572671,0.949588359,1.499676875,0.277662944
0,male,1.590215692,0.714352086,0.265239507,0.474200988,0.806061293,1.268366195,0.060099062
1,male,1.716431638,0.754430825,0.334591654,0.719856089,0.893161883,1.4659691,0.26358151
1,male,1.773464678,0.914746616,0.473758629,0.761930178,0.899801069,1.508349372,0.179122468
0,male,1.750237111,0.795416514,0.329469552,0.557240394,0.8279431,1.367506958,0.061056222
0,male,1.757539268,0.8680166,0.455819675,0.795275576,0.904714943,1.54859324,0.266621729
1,male,1.660670905,0.754647709,0.376758999,0.520803271,0.905137431,1.421650132,0.269421953
0,male,1.646954603,0.833035789,0.383514325,0.595492135,0.733681182,1.416599966,-0.035013927
1,male,1.739336748,0.806121631,0.532628893,0.786318462,0.857670559,1.576096382,0.419257695
0,male,1.802931057,0.851103051,0.498518136,0.755334321,1.002310771,1.473268696,0.345120199
1,male,1.685742458,0.833186431,0.394543615,0.700052071,0.906583833,1.44086734,0.359645691
0,male,1.681107317,0.764066436,0.517075415,0.615547592,0.928883804,1.425934796,0.261566909
0,male,1.683342408,0.726247001,0.380285112,0.651038454,0.812898577,1.426715567,0.102547659
0,male,1.716020404,0.826371479,0.304101382,0.546839675,0.794481376,1.326585717,0.095899305
1,male,1.756946886,0.854833344,0.272867186,0.501623593,0.808340749,1.283508681,0.041005439
0,male,1.766143577,0.896130141,0.165058645,0.667044524,0.820881876,1.31772928,0.066551606
0,male,1.76620427,0.872639741,0.625384385,0.96311788,0.958891223,1.61090482,0.342794532
1,male,1.655476565,0.745175074,0.305566091,0.62570634,0.786666381,1.351311985,0.136931654
1,male,1.720524177,0.859620844,0.533154497,0.507834893,1.00107514,1.385882405,0.388825042
0,male,1.726385954,0.975295445,0.336010476,0.517019804,0.863189197,1.342144349,0.101399246
0,male,1.694960961,0.796250179,0.408437681,0.63484012,0.788030509,1.405232658,0.075396735
0,male,1.73727792,1.005557169,0.463861767,0.744947704,0.955783612,1.47596869,0.223828326
1,male,1.714463909,0.77007116,0.311344043,0.589486433,0.819173973,1.431600544,0.194601177
1,male,1.733308327,0.770124922,0.421774492,0.748037834,0.947049004,1.503030791,0.326449028
1,male,1.761147693,0.946046456,0.453589187,0.811203935,0.957393803,1.456640069,0.377209702
0,male,1.683561845,0.919246087,0.298306175,0.597768439,0.780229163,1.380449189,0.049397354
0,male,1.681542942,0.804965386,0.369342462,0.604584849,0.796608996,1.326868403,-0.022565222
1,male,1.75036697,0.859514989,0.369585449,0.768047171,0.871440845,1.561145258,0.241034936
1,male,1.610195835,0.703746166,0.325061187,0.540484537,0.925244726,1.32303546,0.252979577
1,male,1.704316657,0.795485115,0.36131338,0.536467735,0.915440078,1.453238001,0.422934369
0,male,1.684125851,0.921097448,0.381603449,0.453816641,0.722507041,1.293438152,0.026426559
0,male,1.712245094,0.936509978,0.242228247,0.566956541,0.716537417,1.405529832,0.021962904
0,male,1.71806181,0.900993371,0.396338936,0.673726619,1.076801586,1.428465688,0.486158817
0,male,1.730910704,0.783365814,0.32895187,0.660297686,0.717712335,1.353495479,0.036552604
0,male,1.679157456,0.80258669,0.314184548,0.542185543,0.812739576,1.449548445,0.112985916
1,male,1.729388462,0.885841786,0.514676557,0.67321656,0.966482746,1.483945044,0.320632377
1,male,1.758718381,0.955136225,0.406400261,0.743955617,0.93545653,1.537058143,0.295894753
0,male,1.679032295,0.719757827,0.356480457,0.758321391,0.837499035,1.425804025,0.160945326
1,male,1.751794938,0.80423054,0.440426225,0.758726754,0.930385034,1.476282276,0.337006471
0,male,1.603311558,0.620205063,0.409331709,0.528644561,0.891611427,1.358769856,0.095789487
1,male,1.754900454,0.904781304,0.5342958,0.700608283,0.869948127,1.533946258,0.313087392
1,male,1.682504201,0.748001949,0.316306987,0.630744898,0.802783376,1.415658403,0.153937265
0,male,1.697530913,0.810943324,0.455871011,0.619357054,0.864315507,1.514396524,0.153450825
1,male,1.761649181,0.858480569,0.312462207,0.687976652,0.903690983,1.58789524,0.370163661
0,male,1.725756526,0.852392203,0.207227362,0.654176076,0.826963948,1.493477892,0.151068152
0,male,1.697481134,0.767424901,0.402110001,0.49285752,0.822406421,1.319132344,0.078098392
0,male,1.7207107,0.816092511,0.243570898,0.732388105,0.812924867,1.331529461,0.082933225
1,male,1.738986392,0.874820175,0.336262357,0.525456606,0.850758937,1.334865339,0.184065027
0,male,1.698698233,0.851914013,0.33805578,0.553419551,0.769992263,1.438723335,0.039333003
1,male,1.707571375,0.767151442,0.33843657,0.551446737,0.822196153,1.446581134,0.344962828
0,male,1.697069386,0.801318704,0.402909182,0.528670839,0.845086338,1.34022153,0.163104587
0,male,1.72569901,0.7953292,0.28135206,0.651224313,0.841638314,1.312149648,0.077784814
0,male,1.652291399,0.784714973,0.445068339,0.590486246,0.876405244,1.367440315,0.202644727
1,male,1.697989279,0.790443499,0.273075479,0.604037518,0.804632438,1.409705338,0.288657953
1,male,1.750698114,0.804644427,0.452767108,0.714529248,0.94309009,1.470050509,0.383726164
1,male,1.663053842,0.850617021,0.358062952,0.550537318,0.785045556,1.374080985,0.204320672
0,male,1.628445132,0.664561307,0.163991921,0.521360614,0.78610136,1.31592845,0.088955995
0,male,1.663807054,1.034644555,0.310647132,0.570698046,0.830141683,1.330276418,0.112116125
0,male,1.704160907,0.759239594,0.37054562,0.687634059,0.929555696,1.388456709,0.311088188
1,male,1.803578548,0.835907217,0.509456085,0.813084282,1.060589789,1.55797404,0.441713043
1,male,1.743779696,0.920539031,0.409261341,0.643573161,0.984048118,1.499817326,0.403507972
0,male,1.717426645,0.804471966,0.342271793,0.701629205,0.869811178,1.452015336,0.147059737
1,male,1.674880339,0.810075301,0.234580932,0.657888842,0.830235693,1.36829444,0.228256588
1,male,1.706032291,0.807261966,0.361769581,0.550805502,0.718277945,1.195476601,0.049309544
0,male,1.679916607,0.848403912,0.45813165,0.471700668,0.932246923,1.338787509,0.232699112
0,male,1.691820271,0.710204689,0.431495421,0.637304164,0.780197552,1.36769337,0.124318278
0,male,1.658313812,0.743577704,0.216199144,0.638723745,0.768739322,1.379587676,0.06057286
0,male,1.711282457,0.809793386,0.521266651,0.788560964,0.991080297,1.541631543,0.270765986
0,male,1.740580695,0.870042374,0.542031893,0.679021606,1.057599412,1.493198815,0.380228949
1,male,1.696236742,0.907237598,0.29400005,0.582525237,0.877097693,1.415085812,0.229761674
1,male,1.712549973,0.793387777,0.277215933,0.557103179,0.916929922,1.315836498,0.156669295
1,male,1.716125012,0.892183719,0.2417669,0.714865604,0.940311536,1.473176947,0.540036192
0,male,1.68499878,0.863637943,0.318374815,0.517293318,0.793231654,1.410182811,0.044784545
1,male,1.711721375,0.932020035,0.575294234,0.657005902,0.99962837,1.50388849,0.391750874
0,male,1.726221689,0.973542599,0.310778492,0.578071278,0.780360679,1.478286437,0.081294706
1,male,1.719247781,0.841962943,0.344941641,0.462547446,0.911892597,1.307557728,0.217207848
1,male,1.666058695,0.700348559,0.303360076,0.480974265,0.834185988,1.311865297,0.208828198
0,male,1.731227337,0.931082967,0.468968279,0.515808771,0.886534077,1.268322858,0.11936615
1,male,1.661712704,0.86533338,0.342291351,0.53936684,0.72369124,1.354643161,0.129323251
0,male,1.735410582,0.780065216,0.545933817,0.674865188,0.997225956,1.516302482,0.337092768
0,male,1.719153502,0.833152798,0.238792071,0.753684897,0.808481683,1.488108469,0.145452899
0,male,1.658340284,0.750932486,0.375004998,0.528062852,0.834198106,1.323287218,0.144759412
0,male,1.699041584,0.796009223,0.338544741,0.402051912,0.853709422,1.354728695,-0.010140738
0,male,1.741746757,0.855497633,0.509466785,0.60794581,0.888944908,1.46084287,0.095706707
0,female,1.807382434,0.97954919,0.34601165,0.556170397,1.244369438,1.589391923,1.469903181
1,female,1.750766734,0.825231563,0.264482248,0.378153924,1.075856515,1.309018158,0.879052243
1,female,1.71808421,0.820131627,0.313059528,0.405228931,0.994678406,1.284259462,0.736563252
1,female,1.790401868,0.849472167,0.306905351,0.526066613,1.005365315,1.406551005,0.779090202
0,female,1.747601108,0.728781405,0.427405971,0.570384899,1.108652981,1.478012132,1.079767911
1,female,1.731593287,0.817441711,0.180601206,0.344915016,1.025386358,1.279308624,0.833199619
0,female,1.804663383,0.969378006,0.33440551,0.643535362,1.119400464,1.403725451,0.861742576
0,female,1.731435464,0.873804633,0.311447815,0.366769371,1.029920097,1.299370577,1.067796291
1,female,1.796877576,1.058897878,0.424258619,0.427476447,1.064692853,1.378047691,0.867824367
0,female,1.804027314,0.897493577,0.393424185,0.451651611,1.143167515,1.388864566,0.868339685
1,female,1.806647845,0.872240848,0.266849543,0.581621605,1.107755003,1.462506897,0.823596443
1,female,1.674680986,0.671093283,0.340764085,0.492813054,0.9085566,1.244926005,0.610777911
1,female,1.829137643,0.824778388,0.444038103,0.447957903,1.093190048,1.377555813,0.778704921
1,female,1.77978665,0.872696888,0.317191473,0.582452246,1.056097706,1.403891206,1.129133791
0,female,1.791956221,0.953444884,0.307387628,0.419020674,1.037827953,1.34193989,0.791154828
0,female,1.794099414,0.931905976,0.364052596,0.494910435,0.998080753,1.358233678,0.79234943
0,female,1.731427377,0.845779908,0.286478084,0.264979972,1.030787432,1.232457558,0.739182798
1,female,1.762174019,0.813703381,0.386810885,0.35301529,1.058381715,1.421188071,0.747737434
0,female,1.706219466,0.817203022,0.333635403,0.414887372,1.047963888,1.34099608,1.0429384
0,female,1.750717787,0.8173332,0.503420853,0.613693655,1.139894771,1.554082017,1.153891994
0,female,1.787153946,0.861140628,0.420455533,0.326574066,1.084760393,1.338918944,0.742794413
1,female,1.80698832,0.949340887,0.527475574,0.592008812,1.060557996,1.518865908,1.097916432
0,female,1.808101656,0.961210478,0.438155308,0.644470503,1.221742897,1.459500097,1.054420722
1,female,1.77324392,0.881914224,0.289350154,0.411408239,1.015170908,1.256512902,0.778435125
0,female,1.782202706,0.952692335,0.344451114,0.348382459,0.965695625,1.232513429,0.709790788
0,female,1.756417732,0.883814221,0.305471441,0.367048982,0.950314816,1.228913535,0.813873288
0,female,1.78403253,0.847804343,0.43407712,0.520840566,1.034908132,1.503206497,0.814695956
1,female,1.76789351,0.784698695,0.220779592,0.493510186,0.977908486,1.345378427,0.655341411
1,female,1.769181734,0.850530338,0.353191053,0.453050558,1.06815629,1.389054724,0.79800128
0,female,1.687127835,0.637391426,0.429213189,0.525270467,1.022115722,1.296391944,0.951783875
0,female,1.738098195,0.843211963,0.218158425,0.359963967,0.950384733,1.199501317,0.5921869
0,female,1.763550151,0.966008536,0.497649614,0.523304183,1.011749134,1.399141007,0.685434565
1,female,1.832859047,0.977966743,0.487813184,0.526720601,1.168899301,1.469068355,0.851554979
0,female,1.814882145,0.918758003,0.285117048,0.532284726,1.108817702,1.426978612,0.691076903
0,female,1.815528034,0.894577229,0.211508236,0.58188791,1.13069,1.501455033,1.03121131
0,female,1.762598954,0.805571681,0.249162381,0.326511521,1.014787316,1.229986624,0.789960902
1,female,1.786246315,0.851265761,0.450249843,0.306466453,1.102323988,1.350109807,1.084277163
1,female,1.818835026,0.870276006,0.328227493,0.560599913,1.065006226,1.432846117,0.705334304
1,female,1.725952364,0.760614799,0.253123285,0.502514126,0.848597091,1.21043692,0.54874558
1,female,1.734837342,0.817349138,0.329405881,0.278915124,0.98045679,1.177041025,0.73144143
0,female,1.811661869,0.875628147,0.538867069,0.549038093,1.11511806,1.32297536,0.823524144
1,female,1.801184335,0.980450894,0.35292392,0.546459553,1.171478087,1.454289305,0.817849124
0,female,1.751535849,0.807316122,0.391439968,0.474752569,1.037533354,1.454550142,0.889592494
1,female,1.777328743,0.853965899,0.217211282,0.569553162,1.108520476,1.433995127,0.784413207
1,female,1.743782043,0.795772835,0.282548397,0.320580628,0.885824184,1.229799103,0.747668519
1,female,1.797364941,0.864553089,0.546062867,0.522199965,1.262207557,1.457912139,1.279706557
0,female,1.798340652,0.946396957,0.342333321,0.530774507,1.025870986,1.401918171,0.891326926
0,female,1.758572486,0.912637317,0.370169636,0.4155687,1.207244929,1.305109348,1.230030016
1,female,1.784856405,0.941969814,0.387659689,0.427602633,1.027440298,1.420379563,0.78597273
0,female,1.805981138,0.866226561,0.340428172,0.639179843,1.00370063,1.453984553,0.75902836
1,female,1.795884607,0.802101799,0.266266531,0.510893624,0.981215857,1.380605557,0.630594414
1,female,1.765497222,0.888393869,0.183274643,0.573292498,1.031307887,1.37701557,0.689723615
0,female,1.747821941,0.80406793,0.296581615,0.464093104,0.945321448,1.308894643,0.70216908
0,female,1.781349234,0.827778865,0.155363623,0.371904385,0.977487713,1.214133083,0.640822372
0,female,1.773897002,0.818428434,0.40360918,0.683218741,1.046893132,1.430774029,0.774751729
1,female,1.7543212,0.854684875,0.382244663,0.36179839,0.990441743,1.248884757,0.569429205
1,female,1.731674236,0.740869118,0.291285374,0.397965608,1.071805025,1.276415012,1.127534413
0,female,1.782451216,1.012378499,0.225094096,0.440045888,0.992707811,1.344227853,0.740602932
1,female,1.74764216,0.842791908,0.3445073,0.606935003,1.083067135,1.432638211,1.345071568
0,female,1.760235233,0.893968073,0.435753127,0.2379657,1.031969803,1.203411853,0.820726059
1,female,1.796988953,0.919744357,0.304114436,0.450081087,1.047527808,1.364311235,0.740884807
0,female,1.770974811,0.793290902,0.18740028,0.394532883,1.003703894,1.200451778,0.631350583
1,female,1.797582145,0.860502319,0.41314683,0.475668486,1.016982065,1.378917044,0.776364476
1,female,1.826877161,0.962962688,0.464579312,0.470046501,1.068433708,1.402289321,1.029146308
0,female,1.745717222,0.822648461,0.283158654,0.468276921,1.004747938,1.341203476,0.859103781
1,female,1.79420685,0.778801892,0.366970511,0.467151028,1.021333603,1.351204203,0.827901929
0,female,1.791916059,0.980907099,0.509904632,0.718293781,1.126018096,1.559543545,1.100254701
1,female,1.763631399,0.879410029,0.392765325,0.447199521,0.974819062,1.294444296,0.718398172
0,female,1.785737421,0.85926555,0.375021999,0.434218254,1.022329854,1.418603173,0.917263924
1,female,1.808782382,0.827216755,0.467032154,0.554227206,1.053791676,1.460273711,0.865484988
0,female,1.76407818,0.845442746,0.27888036,0.489983256,0.990711863,1.318060141,0.594826951
0,female,1.760360353,0.903624104,0.381497619,0.653835426,0.930966924,1.462154897,0.780756488
0,female,1.749504828,0.78218634,0.33528601,0.526954308,0.950189328,1.280918301,0.679298018
0,female,1.764232109,0.871855821,0.28608192,0.523296216,0.983863812,1.343288686,0.745147607
1,female,1.813551509,0.987322955,0.551730395,0.749416516,1.24250225,1.632421386,1.187845525
1,female,1.724333575,0.668283557,0.302611401,0.310713377,0.817248318,1.183051831,0.474349537
0,female,1.768219565,0.848781939,0.26830688,0.501328345,0.985767797,1.338838173,0.554988131
1,female,1.796924336,0.922238265,0.341268078,0.498237636,1.005154943,1.364258276,0.821648367
0,female,1.791496009,0.93587101,0.381182627,0.512373504,1.179518588,1.452443489,1.106868158
1,female,1.760482105,0.779840049,0.505069778,0.459393217,1.016925021,1.288800397,0.735627599
1,female,1.684368709,0.740672504,0.302400382,0.329451302,0.925862909,1.282367988,0.614212589
1,female,1.805647016,0.90180812,0.228170393,0.60442706,1.067442141,1.497598248,0.770020288
0,female,1.784091639,0.921489382,0.136874904,0.361099485,1.034494023,1.367145374,0.7483327
1,female,1.793055066,0.82152101,0.303916145,0.499302034,1.112765346,1.419555159,1.306653985
1,female,1.759238795,0.798484599,0.193331516,0.525779288,0.988071425,1.332838909,0.714124481
1,female,1.813706369,0.815884898,0.413042366,0.600375826,1.086827297,1.413428458,0.98669212
0,female,1.824255605,0.939178549,0.480724853,0.586225614,1.096978542,1.521818621,1.028890879
0,female,1.696886678,0.810089479,0.354314368,0.355263842,0.998711872,1.347440975,0.881922602
0,female,1.766093363,1.03134363,0.29944408,0.48299828,1.033931954,1.391849918,0.704670397
1,female,1.803681142,0.910419693,0.533188295,0.518078222,1.106983334,1.440564461,0.803496071
0,female,1.796585568,0.924551783,0.50106336,0.521263355,1.135649339,1.466612822,1.148008552
0,female,1.757245936,0.727811372,0.270224142,0.531407851,0.980229747,1.354556054,0.797656658
1,female,1.790521344,0.812455821,0.410751884,0.688154537,1.04502581,1.438384359,0.654453776
0,female,1.807769281,0.883331544,0.428020638,0.691816373,1.177241102,1.522748377,0.964867588
0,female,1.783620946,0.800498969,0.468572209,0.537197496,0.975684487,1.312712354,0.700414064
1,female,1.732647966,0.821699734,0.355151652,0.450173524,0.951552701,1.225273015,0.778976455
1,female,1.773560839,0.939112505,0.502966838,0.291719565,1.004365496,1.275322864,0.812653246
1,female,1.796800779,0.844159663,0.284439657,0.579840487,1.067622206,1.443117078,1.147768363
